Edad,Genero,Rasgos,Mes,Hora,Ciudad,Estacion,Dia Festivo,Tipo de Refresco,Region de la Ciudad
61,1,1,4,18,46,0,1,11,2
20,1,1,1,15,9,0,0,0,3
10,0,4,5,9,39,0,1,10,0
30,1,2,2,14,46,0,0,10,2
27,1,3,5,21,25,0,1,4,0
34,1,2,4,17,0,1,0,4,3
42,1,5,7,14,37,1,0,16,0
29,0,1,9,9,59,1,0,7,0
29,1,0,2,9,19,1,1,1,3
29,1,1,8,19,55,1,0,10,0
47,0,2,4,21,51,1,1,4,3
39,0,4,9,11,58,1,1,16,0
33,1,1,10,15,8,0,0,17,0
53,1,1,11,10,37,0,0,13,0
66,0,4,3,11,56,0,1,18,3
69,1,1,7,11,42,1,0,3,0
40,1,2,4,11,16,0,1,17,0
19,0,5,10,21,15,1,0,10,3
44,0,4,8,19,29,1,0,1,3
32,0,1,4,13,56,1,1,8,3
54,1,0,11,20,25,1,1,5,0
64,0,3,2,12,18,0,1,15,0
43,0,1,9,20,63,0,1,16,0
19,0,0,2,17,15,1,1,7,3
25,0,5,1,15,44,1,1,3,0
11,0,0,3,9,59,0,1,3,0
57,1,2,1,21,7,0,1,20,3
11,0,0,3,16,45,0,1,1,1
41,0,2,0,22,4,1,1,8,0
13,1,5,9,11,2,0,0,0,3
49,0,4,11,20,1,1,0,9,3
35,1,0,2,9,61,1,1,12,0
66,1,0,8,21,10,0,1,2,3
36,0,0,4,11,51,1,0,9,3
38,0,1,4,9,44,0,1,9,0
54,0,2,5,13,66,1,0,17,0
29,1,0,7,18,33,0,1,7,0
40,1,4,5,22,68,0,1,4,2
53,1,5,2,21,53,0,1,3,0
51,0,4,3,10,27,0,1,13,0
23,1,1,11,20,19,0,1,1,3
58,0,4,10,13,52,0,0,12,0
31,1,1,2,18,0,0,0,15,3
63,1,3,2,10,28,1,0,20,3
62,1,5,1,11,48,1,0,5,1
16,0,1,8,17,15,1,1,17,3
65,1,4,6,13,32,0,1,4,0
51,0,3,11,8,28,0,0,15,3
50,1,2,2,8,46,0,1,9,2
66,0,3,10,13,43,1,0,9,0
45,0,1,2,8,59,1,0,12,0
31,0,2,7,8,29,0,1,1,3
39,1,4,8,21,38,1,1,11,2
47,1,1,4,17,58,0,0,6,0
65,0,5,7,18,43,0,0,7,0
41,1,2,3,12,14,1,1,19,3
10,0,5,3,12,2,0,0,13,3
48,0,0,2,17,15,1,0,17,3
66,0,5,8,16,46,1,0,15,2
25,1,1,1,10,2,1,0,1,3
25,1,1,1,8,10,1,1,1,3
60,1,1,3,10,32,0,0,1,0
13,1,5,4,19,65,0,0,6,3
63,0,3,1,9,30,1,1,9,2
16,1,1,11,13,30,0,1,17,2
51,0,4,10,9,44,1,0,13,0
25,1,5,4,20,3,1,1,9,0
21,1,2,9,12,7,0,0,20,3
65,1,1,4,17,44,0,1,6,0
47,1,2,1,21,52,1,1,7,0
33,0,4,9,11,69,1,0,9,2
54,1,2,6,8,30,0,0,17,2
17,0,5,6,13,9,0,0,3,3
57,0,4,2,8,54,0,0,5,0
26,0,4,6,22,7,0,0,3,3
59,0,1,7,18,28,1,1,12,3
15,1,3,5,20,29,1,0,10,3
29,1,3,10,19,6,0,0,0,3
50,1,1,10,17,44,1,0,15,0
16,0,4,5,19,9,1,0,13,3
23,0,4,2,21,20,0,1,19,3
23,0,2,0,17,67,1,1,0,0
51,0,5,9,17,59,1,0,1,0
67,0,0,1,16,28,0,0,13,3
37,0,2,5,13,32,0,1,17,0
61,0,2,1,8,60,1,0,15,0
34,1,1,6,12,27,1,0,17,0
33,1,1,6,22,1,1,1,9,3
24,0,4,2,19,9,1,1,9,3
41,0,5,4,16,65,1,1,1,3
46,0,3,3,21,59,1,1,4,0
51,0,3,10,18,2,0,0,3,3
48,1,2,8,12,56,0,1,9,3
28,0,2,8,10,3,0,0,9,0
65,1,1,5,11,38,1,1,18,2
68,1,0,7,19,53,1,0,20,0
53,1,1,10,14,61,1,0,20,0
12,0,5,4,19,62,0,0,10,0
35,0,2,11,9,56,0,1,1,3
39,0,2,8,21,13,1,1,10,2
57,1,0,10,15,20,1,1,5,3
25,1,0,0,12,29,1,0,3,3
40,0,0,6,10,5,0,0,20,0
13,1,0,1,20,26,0,1,20,3
34,1,0,5,19,8,0,0,13,0
70,1,5,2,8,9,0,0,14,3
54,1,1,0,17,5,1,0,3,0
29,1,5,11,21,63,1,0,20,0
11,0,0,1,11,1,1,0,9,3
40,1,1,5,20,3,1,1,8,0
56,0,2,11,22,1,1,0,16,3
40,0,5,4,8,16,0,1,20,0
42,0,4,6,11,20,0,1,11,3
24,0,3,9,8,39,1,1,13,0
14,1,0,3,15,67,0,0,17,0
28,0,5,6,10,34,1,0,8,0
14,0,1,10,8,25,0,1,6,0
11,1,0,4,17,43,0,0,13,0
67,1,1,6,12,63,1,0,9,0
29,1,1,5,22,19,0,1,11,3
31,0,2,11,21,38,1,0,17,2
63,1,3,8,16,50,0,0,20,3
41,0,2,10,22,29,1,0,6,3
15,0,5,0,10,6,0,1,1,3
47,0,5,3,11,19,0,0,7,3
30,1,4,10,11,41,1,1,7,3
48,1,4,11,16,66,1,0,20,0
11,0,0,7,17,42,1,1,6,0
38,1,0,4,21,55,1,0,1,0
58,0,4,4,20,51,1,0,10,3
66,0,1,1,16,37,0,0,20,0
56,0,3,3,19,10,1,0,2,3
62,0,3,7,9,12,0,0,6,0
10,1,2,8,16,50,1,1,9,3
12,0,3,2,19,34,1,1,9,0
50,1,4,1,19,30,1,1,7,2
27,1,0,6,8,46,0,1,14,2
12,1,3,0,21,46,0,0,3,2
43,1,2,1,18,38,0,1,9,2
15,0,4,7,12,38,1,0,1,2
52,1,0,0,20,28,1,0,4,3
40,1,3,8,14,62,0,1,20,0
70,1,2,8,12,68,1,1,20,2
16,1,2,6,10,40,1,1,1,0
53,0,2,11,21,21,1,0,19,3
21,0,1,8,17,15,1,1,20,3
47,1,3,4,22,40,0,0,9,0
32,0,3,7,10,32,0,1,4,0
28,0,4,11,9,38,0,0,0,2
68,1,4,4,15,22,0,1,7,0
53,1,0,10,12,9,1,0,0,3
62,1,3,6,8,18,1,0,2,0
66,1,4,0,10,21,1,0,3,3
36,1,3,7,10,22,0,1,4,0
19,1,3,6,15,50,0,0,8,3
26,1,3,1,12,51,1,1,8,3
57,1,2,7,18,38,1,1,1,2
42,0,5,4,16,33,1,1,11,0
10,0,5,1,14,16,0,0,6,0
54,1,4,5,17,25,0,1,18,0
29,0,3,2,8,65,0,1,15,3
67,1,0,3,10,44,0,0,11,0
69,1,0,2,17,46,1,1,17,2
48,0,4,6,10,63,0,1,11,0
70,1,3,0,13,52,0,0,20,0
11,1,3,0,12,44,1,0,6,0
59,1,5,2,13,64,1,1,7,2
50,0,2,7,16,13,1,0,8,2
63,0,2,7,18,11,0,0,20,3
68,1,2,3,13,55,1,0,10,0
65,1,1,3,13,3,0,1,11,0
28,0,3,4,22,67,0,0,18,0
46,0,5,2,22,45,0,1,2,1
63,0,1,10,13,61,1,1,3,0
53,0,4,4,20,20,1,0,2,3
16,1,3,7,12,18,1,0,0,0
21,0,2,10,16,47,1,1,15,0
47,0,3,4,10,58,0,0,13,0
10,1,1,9,22,37,0,0,10,0
32,1,5,4,20,34,1,1,13,0
59,0,0,9,9,8,1,1,8,0
31,0,1,2,18,66,0,1,20,0
21,0,5,9,9,32,0,0,1,0
38,1,4,11,22,14,0,0,16,3
63,1,4,11,15,46,1,1,19,2
18,1,3,9,22,51,1,0,10,3
34,1,2,7,10,4,1,1,10,0
17,0,0,7,10,39,1,0,9,0
14,0,0,10,22,36,1,1,1,0
18,1,0,6,19,53,1,1,1,0
44,0,3,4,12,31,0,1,13,3
38,0,4,11,10,50,1,0,17,3
40,0,3,6,12,9,0,1,3,3
61,1,0,0,8,52,0,1,5,0
49,1,2,1,8,65,0,1,12,3
10,1,2,4,13,0,0,0,6,3
13,1,0,8,18,25,0,1,13,0
21,0,4,8,12,10,1,1,0,3
31,1,0,4,11,59,0,0,9,0
20,0,2,2,11,1,0,0,15,3
47,0,3,8,19,41,1,0,12,3
62,1,3,10,19,49,1,0,12,2
26,0,3,2,9,53,1,1,3,0
19,0,3,11,13,69,0,0,11,2
11,1,0,9,22,37,1,0,9,0
34,0,0,10,16,5,1,0,7,0
67,1,3,4,17,65,1,1,17,3
15,0,4,11,19,23,0,0,7,3
28,1,1,10,11,0,0,0,6,3
57,1,0,2,16,18,0,0,4,0
33,0,3,0,8,35,1,1,7,0
39,1,3,4,9,37,1,1,2,0
47,1,4,1,21,64,0,1,7,2
39,0,0,4,8,36,0,1,14,0
64,1,1,3,13,9,1,0,6,3
38,1,3,11,21,4,1,1,3,0
26,0,4,0,16,2,0,1,8,3
23,0,5,7,20,21,1,0,3,3
28,0,0,3,11,60,0,0,13,0
22,1,4,7,13,1,0,1,10,3
57,0,5,2,21,21,1,0,17,3
26,0,3,7,8,65,0,0,1,3
25,1,3,11,15,61,1,1,6,0
47,1,1,5,12,61,1,0,13,0
59,0,4,11,15,10,1,0,0,3
40,0,4,3,9,44,0,0,1,0
16,0,5,10,21,22,0,1,17,0
43,1,3,8,10,62,0,1,11,0
40,1,0,5,13,43,1,1,19,0
55,1,3,7,18,25,0,0,20,0
54,0,5,3,19,24,1,0,10,0
35,0,5,1,18,12,0,1,16,0
41,0,2,8,9,3,1,0,9,0
35,1,4,3,16,18,1,0,0,0
31,1,4,1,8,7,1,1,13,3
57,0,4,2,9,41,1,0,6,3
49,1,5,5,21,67,0,0,17,0
46,0,5,10,22,3,1,0,1,0
70,0,0,11,10,65,1,0,18,3
30,0,3,7,15,43,0,1,10,0
69,0,3,0,9,51,1,1,14,3
40,0,1,8,22,10,0,0,9,3
38,0,5,4,18,46,1,0,6,2
21,1,2,8,19,4,0,1,14,0
35,1,4,4,20,2,1,0,0,3
64,0,4,2,10,67,0,0,12,0
11,1,2,11,17,14,0,0,9,3
30,0,1,11,10,21,1,1,0,3
51,0,1,2,10,19,1,0,7,3
49,1,4,0,21,65,0,1,4,3
42,0,3,4,20,18,1,1,6,0
56,0,2,2,22,11,1,0,20,3
60,1,1,3,22,28,1,1,20,3
48,1,1,3,13,50,0,1,5,3
66,1,0,7,10,54,0,1,14,0
31,0,0,8,10,66,0,1,2,0
51,1,1,2,13,13,1,1,16,2
20,0,1,10,12,43,0,0,0,0
59,1,3,0,8,29,0,1,2,3
50,0,1,0,20,14,0,0,7,3
54,0,2,7,11,42,0,0,10,0
50,1,3,1,11,8,1,0,20,0
68,1,3,9,22,21,0,1,18,3
12,0,5,11,22,5,0,0,0,0
29,1,4,8,10,0,0,0,8,3
66,0,0,3,11,64,0,1,13,2
63,0,2,6,9,29,1,1,11,3
54,0,4,5,10,8,0,0,19,0
54,1,0,6,11,13,0,0,0,2
33,0,4,1,13,55,1,0,20,0
67,1,5,9,16,40,1,1,0,0
60,0,4,6,14,47,1,0,6,0
32,0,5,11,10,11,0,1,6,3
28,0,0,6,18,26,0,0,17,3
19,0,2,7,15,5,1,1,8,0
35,1,5,8,18,25,1,0,17,0
32,1,4,9,11,41,1,1,4,3
27,0,2,3,17,45,0,1,3,1
60,0,1,7,10,42,1,1,6,0
38,1,4,7,18,32,1,1,10,0
55,1,5,10,22,46,1,1,5,2
22,0,4,6,11,67,0,0,11,0
37,0,3,7,9,2,0,0,19,3
51,1,2,8,21,53,1,1,3,0
64,0,3,1,22,38,1,1,16,2
10,1,5,8,15,24,0,1,7,0
35,1,2,7,19,19,0,0,7,3
10,1,5,4,16,9,0,1,6,3
21,0,1,7,9,47,0,0,16,0
16,1,5,11,22,10,1,1,17,3
22,1,2,5,11,27,1,0,19,0
50,0,3,3,18,32,0,1,17,0
11,1,5,2,22,32,1,1,17,0
45,1,2,6,12,55,1,1,16,0
10,1,3,4,13,40,0,1,7,0
31,1,2,2,14,37,1,0,10,0
46,0,1,7,10,67,1,1,12,0
65,1,0,4,14,59,1,1,13,0
48,0,0,11,15,17,1,1,13,0
41,1,3,5,13,24,0,1,3,0
48,1,3,9,21,27,1,1,0,0
29,1,4,7,17,51,0,0,6,3
12,1,4,3,9,44,0,0,9,0
41,0,2,3,20,20,1,0,0,3
45,0,4,8,21,65,0,1,11,3
21,0,0,0,17,0,0,0,13,3
54,0,3,8,20,21,1,0,7,3
59,0,0,0,13,16,0,0,5,0
45,0,0,5,20,12,0,0,12,0
37,1,5,4,14,67,0,0,4,0
53,0,5,8,20,62,1,1,7,0
59,0,2,4,14,46,1,0,17,2
49,0,0,9,18,13,0,1,18,2
38,1,5,8,12,37,0,0,3,0
14,0,5,8,21,28,0,1,20,3
18,0,5,11,17,23,0,0,3,3
28,0,1,7,10,60,0,1,19,0
53,0,3,6,20,28,0,1,17,3
64,1,1,1,9,17,0,1,13,0
55,1,4,2,17,46,1,0,1,2
44,1,1,4,16,40,1,1,17,0
52,1,5,4,20,55,0,0,14,0
64,0,1,7,11,64,1,0,1,2
11,0,4,8,18,41,0,0,10,3
36,0,3,7,21,44,1,1,17,0
55,0,3,3,22,39,0,1,7,0
49,1,5,5,16,35,0,1,12,0
47,1,0,6,9,8,1,0,18,0
40,1,2,0,17,60,0,0,19,0
39,0,4,7,11,35,0,0,20,0
54,0,3,8,19,18,0,1,1,0
22,0,0,8,11,47,0,1,0,0
56,1,2,3,22,5,1,0,17,0
47,0,0,0,20,11,1,1,10,3
36,0,3,3,15,63,1,1,3,0
41,1,5,9,18,41,1,1,2,3
39,0,4,6,10,16,1,0,4,0
39,1,3,0,22,41,0,1,8,3
57,0,1,9,9,23,1,0,10,3
61,0,0,7,22,60,1,1,2,0
16,0,2,9,13,9,1,0,1,3
19,0,3,3,10,17,1,1,3,0
39,0,4,6,15,31,1,0,17,3
39,1,5,5,21,65,1,0,13,3
14,1,5,0,13,42,1,0,7,0
31,1,5,11,15,67,0,1,7,0
66,0,1,3,14,0,1,1,2,3
11,0,1,3,8,19,1,1,1,3
34,1,2,3,17,26,1,1,8,3
15,0,3,2,13,21,1,0,3,3
56,0,2,2,18,39,1,1,17,0
60,0,4,11,14,2,0,1,2,3
40,1,1,6,15,32,0,0,17,0
18,0,0,0,9,3,1,0,20,0
34,0,1,2,19,23,1,1,17,3
67,1,5,1,19,68,0,0,7,2
65,0,5,4,21,16,0,0,6,0
18,1,3,10,15,20,0,0,20,3
37,0,3,3,22,34,1,1,9,0
62,0,3,10,12,7,1,0,11,3
28,1,2,6,16,30,0,1,16,2
10,1,5,0,19,25,0,0,0,0
39,0,5,10,19,47,0,0,5,0
42,0,1,0,18,35,0,1,20,0
52,0,0,8,8,43,0,0,3,0
24,0,2,4,17,69,0,0,9,2
58,0,4,3,15,53,0,0,12,0
42,1,1,10,8,36,1,0,14,0
52,0,1,10,19,68,0,0,2,2
69,1,0,1,14,63,1,1,19,0
14,0,5,10,20,62,1,1,7,0
11,1,2,11,14,23,0,1,20,3
26,0,3,9,12,22,0,1,7,0
24,0,4,1,14,40,0,0,7,0
17,0,3,6,19,42,0,0,10,0
14,1,1,6,11,21,0,1,6,3
47,1,3,8,13,41,1,0,20,3
41,1,5,2,18,22,1,0,14,0
32,1,0,6,18,0,1,1,20,3
55,1,3,7,8,35,0,0,18,0
44,1,3,1,22,2,1,1,16,3
51,0,2,2,16,8,0,1,4,0
55,1,0,0,10,31,0,0,13,3
43,0,1,6,19,9,0,1,13,3
62,0,4,11,8,28,0,0,2,3
62,0,2,3,15,13,1,0,3,2
64,1,5,2,21,35,1,1,19,0
22,0,3,4,12,32,0,0,16,0
27,0,3,11,9,29,0,0,9,3
32,0,3,7,13,36,1,1,18,0
21,1,5,6,17,21,1,0,1,3
28,1,3,11,8,34,1,0,9,0
51,0,1,6,13,26,0,0,17,3
38,1,3,6,17,55,1,0,8,0
66,1,0,3,12,33,1,0,12,0
15,1,1,2,16,16,0,1,20,0
36,0,4,1,19,27,0,1,2,0
51,1,3,8,21,48,1,1,3,1
23,0,5,7,21,53,0,0,10,0
31,1,1,3,19,34,1,1,14,0
23,1,2,3,8,16,0,0,4,0
30,0,5,5,9,30,0,0,13,2
48,1,3,9,12,26,0,1,14,3
29,1,5,3,8,5,1,1,2,0
36,0,2,4,13,32,1,1,10,0
26,1,3,11,19,12,1,1,8,0
15,0,0,0,18,68,0,1,6,2
40,0,0,7,20,34,1,0,0,0
38,1,3,9,8,49,0,0,10,2
15,1,2,3,22,54,0,0,10,0
48,1,5,5,10,46,1,1,11,2
62,1,0,9,19,4,0,1,8,0
45,0,2,1,20,24,1,1,14,0
33,1,5,4,22,9,0,0,19,3
67,1,4,7,12,66,0,1,7,0
38,1,2,0,8,59,0,0,7,0
37,0,1,0,9,48,1,0,20,1
28,0,5,11,12,59,0,1,8,0
10,1,3,4,8,25,0,1,9,0
17,0,2,8,13,39,0,0,7,0
14,1,4,8,21,1,1,1,17,3
14,1,4,4,16,66,0,0,10,0
49,1,0,6,14,57,1,1,9,0
51,1,1,10,22,35,0,1,1,0
48,0,4,0,20,53,0,1,15,0
16,0,5,5,12,69,1,1,9,2
36,1,4,6,11,34,1,0,2,0
46,1,3,1,22,27,0,0,19,0
29,1,5,2,16,16,1,0,18,0
32,1,2,1,19,68,0,0,16,2
62,1,4,11,17,32,1,1,13,0
12,1,4,3,9,53,1,0,9,0
40,0,1,0,13,0,1,0,6,3
57,0,4,7,14,2,0,0,6,3
18,0,1,10,14,28,0,0,20,3
29,1,5,4,11,56,1,1,6,3
40,0,3,0,22,9,1,1,19,3
10,1,2,1,20,7,0,1,6,3
55,0,5,8,11,60,0,1,20,0
17,1,2,1,8,19,1,0,17,3
50,0,1,2,10,61,1,0,0,0
15,1,5,0,21,1,1,0,1,3
47,0,0,2,20,12,1,0,9,0
48,0,3,6,21,45,0,1,14,1
35,1,4,7,11,33,1,0,12,0
11,1,2,4,11,30,0,1,0,2
19,0,0,8,14,18,0,0,18,0
32,0,4,9,16,0,0,0,17,3
42,0,5,0,13,55,0,1,20,0
36,0,5,7,15,41,0,1,7,3
41,1,0,5,10,7,0,0,1,3
40,1,3,10,22,24,1,1,18,0
29,0,1,0,8,30,1,0,7,2
21,0,3,6,20,65,1,1,2,3
38,1,2,6,10,6,1,1,12,3
25,1,1,0,17,37,0,0,7,0
54,1,2,2,16,24,1,1,17,0
47,1,4,1,13,66,0,1,9,0
58,0,4,6,9,64,1,0,16,2
12,0,0,9,15,10,1,1,6,3
12,0,2,3,10,14,0,0,17,3
41,1,1,7,17,31,1,0,6,3
69,0,3,9,17,35,0,1,1,0
12,0,4,3,18,16,1,0,20,0
10,1,3,6,12,63,1,0,0,0
37,0,2,7,20,4,0,0,18,0
59,1,2,2,21,3,1,0,3,0
55,0,2,11,15,24,0,0,13,0
10,0,0,5,9,62,1,1,3,0
57,1,5,8,9,27,0,1,4,0
35,1,2,1,10,5,0,0,10,0
46,1,1,8,21,63,1,1,18,0
46,0,5,7,20,61,0,1,9,0
31,1,3,4,20,61,1,0,0,0
14,1,3,8,16,36,1,0,0,0
46,0,1,5,12,35,1,1,12,0
66,1,1,3,18,25,1,1,15,0
40,1,3,2,21,56,1,0,3,3
58,0,4,3,22,33,1,1,15,0
15,0,1,3,18,19,0,0,10,3
24,0,0,7,19,61,0,1,3,0
19,0,5,3,17,45,0,1,19,1
14,1,0,11,12,68,0,0,1,2
37,1,4,5,21,16,1,0,6,0
41,0,2,1,10,7,0,1,11,3
53,1,4,0,12,55,1,0,19,0
52,1,0,0,11,53,1,0,4,0
47,1,2,2,21,53,1,1,5,0
46,0,0,0,8,44,1,0,9,0
62,0,4,4,16,15,0,1,18,3
14,0,0,3,17,10,1,1,20,3
32,1,1,10,17,32,0,0,9,0
21,1,0,9,22,60,1,1,18,0
19,0,5,0,15,69,0,1,7,2
43,0,0,1,22,32,0,0,15,0
50,0,3,6,12,28,1,1,12,3
13,0,4,2,9,55,1,1,10,0
17,0,2,8,12,22,1,1,0,0
52,1,1,11,10,28,0,1,17,3
46,0,5,1,15,8,1,1,16,0
52,0,1,3,12,47,0,0,13,0
64,0,5,6,12,1,0,1,3,3
13,1,1,11,15,13,0,0,20,2
23,0,2,4,14,5,1,0,13,0
61,0,5,10,14,18,0,1,12,0
25,0,0,0,8,41,0,1,10,3
64,0,3,9,8,42,0,1,9,0
41,0,4,7,22,39,0,1,8,0
69,0,5,4,19,57,0,0,19,0
39,0,5,2,13,20,1,0,17,3
41,0,5,9,22,21,1,1,1,3
29,0,4,11,13,8,0,1,12,0
47,1,2,3,18,61,1,0,9,0
67,1,2,6,20,1,0,0,13,3
27,1,1,1,12,12,0,0,6,0
69,0,1,2,22,65,1,1,13,3
13,0,3,2,10,58,1,0,0,0
55,0,0,10,20,50,0,0,2,3
12,0,4,0,14,47,1,1,17,0
19,1,4,3,12,28,0,0,13,3
51,1,5,4,22,44,0,0,13,0
41,1,0,0,8,32,1,0,6,0
62,0,5,10,16,61,0,1,14,0
31,1,0,10,15,69,1,0,13,2
13,0,3,6,8,42,0,1,20,0
16,0,3,9,17,35,0,1,6,0
68,0,4,5,12,8,0,1,16,0
13,1,4,5,22,32,0,1,3,0
45,0,5,4,19,25,1,1,20,0
56,1,5,7,22,21,0,0,13,3
25,0,2,5,16,31,1,1,7,3
58,0,2,6,16,66,0,1,13,0
57,1,1,3,15,47,0,0,0,0
19,0,2,10,19,26,0,1,12,3
28,0,0,10,15,32,0,1,11,0
16,0,2,2,20,44,0,0,1,0
17,1,4,11,10,56,0,1,6,3
39,1,2,10,22,16,1,0,13,0
66,1,4,8,20,33,0,1,10,0
50,1,0,0,9,28,0,0,10,3
29,1,1,3,12,64,1,0,18,2
40,1,0,0,11,18,0,0,3,0
43,0,3,4,19,40,0,0,17,0
30,0,3,11,11,56,1,0,4,3
18,0,1,4,10,47,1,0,7,0
68,0,3,1,13,28,0,1,17,3
66,1,1,3,19,39,1,0,1,0
50,0,3,8,13,24,0,1,11,0
54,0,1,5,14,69,1,0,1,2
17,1,4,7,18,37,1,0,7,0
26,1,3,5,16,18,1,1,1,0
18,1,0,1,18,68,1,0,3,2
64,0,1,10,16,54,0,0,10,0
66,1,5,4,19,67,0,0,12,0
27,0,5,10,12,61,0,1,5,0
15,0,1,6,11,29,1,1,1,3
67,0,1,1,11,58,1,1,5,0
58,0,0,0,10,5,0,1,19,0
58,0,0,11,18,1,1,0,8,3
58,1,0,1,17,22,1,0,17,0
43,1,2,6,13,45,0,0,13,1
22,1,4,11,12,24,1,0,8,0
33,0,0,4,19,54,0,1,3,0
55,1,2,3,11,9,0,0,17,3
45,0,4,4,19,50,1,1,5,3
17,1,4,3,16,57,0,0,17,0
28,1,2,6,10,65,0,0,8,3
49,1,5,7,21,49,1,0,13,2
14,1,1,4,11,32,1,0,17,0
33,0,2,11,13,29,0,0,10,3
60,0,4,9,13,14,1,1,10,3
17,0,2,1,11,24,0,1,9,0
23,0,0,5,21,35,0,0,19,0
61,0,2,4,10,49,0,0,6,2
38,1,2,11,17,19,0,0,6,3
61,1,2,3,22,36,0,0,10,0
55,1,3,9,12,39,0,0,16,0
66,1,4,11,17,23,0,1,3,3
57,0,5,7,11,23,0,1,7,3
57,1,0,2,12,2,1,0,19,3
16,0,5,8,19,15,0,0,10,3
37,1,5,0,18,12,0,0,1,0
44,0,5,2,17,50,1,1,7,3
67,0,2,2,11,22,1,1,9,0
15,1,0,4,14,43,0,1,20,0
41,1,0,10,8,42,0,0,10,0
36,0,5,4,15,56,1,0,17,3
41,0,3,6,9,54,0,1,19,0
36,0,5,3,15,69,1,1,19,2
29,1,0,11,16,57,0,0,4,0
13,0,3,1,20,22,1,1,17,0
45,0,5,1,12,12,0,0,1,0
68,0,2,2,12,13,1,1,15,2
41,0,5,11,9,23,1,0,16,3
48,1,3,3,9,57,1,1,2,0
61,0,2,1,12,13,1,0,9,2
22,0,4,0,19,50,1,1,8,3
10,1,2,5,9,32,1,0,20,0
50,1,5,1,12,46,0,0,19,2
36,0,4,5,13,15,1,0,20,3
63,0,0,6,12,56,1,0,10,3
64,0,2,11,22,24,0,0,15,0
66,0,1,8,22,50,0,1,12,3
25,0,1,10,18,27,0,0,7,0
67,1,5,4,19,5,0,1,13,0
28,1,4,7,20,66,1,0,16,0
38,0,5,9,19,65,1,0,9,3
25,0,0,6,15,9,0,1,17,3
18,1,4,9,14,53,0,0,20,0
26,1,0,7,12,62,0,1,15,0
34,0,5,8,19,61,1,0,18,0
37,0,4,0,21,47,0,1,1,0
57,1,2,11,21,0,0,0,9,3
47,0,1,4,10,69,1,0,11,2
10,1,2,1,10,54,0,1,7,0
24,0,0,7,22,26,0,0,0,3
43,1,3,1,20,21,0,1,3,3
43,1,4,4,18,0,0,1,16,3
31,0,3,2,10,43,1,0,0,0
16,1,2,4,21,42,0,0,20,0
22,1,2,0,14,57,1,1,11,0
62,1,1,4,12,42,1,0,17,0
42,0,1,3,14,43,0,0,9,0
40,1,3,1,14,9,1,0,12,3
65,0,3,0,20,43,1,0,7,0
40,0,1,9,15,12,0,1,0,0
46,1,5,0,18,37,0,0,20,0
29,1,0,5,16,46,1,0,10,2
28,0,4,1,14,52,1,1,9,0
68,1,5,9,13,51,1,0,0,3
27,1,4,11,8,66,0,0,9,0
67,0,2,5,9,1,1,1,4,3
58,1,5,4,10,51,0,0,3,3
42,0,3,1,18,26,0,1,8,3
26,1,5,6,11,32,1,1,20,0
58,0,3,4,20,55,0,1,1,0
59,0,4,7,16,17,0,0,1,0
20,1,0,11,10,52,0,0,6,0
44,1,3,7,16,1,1,0,4,3
19,0,2,10,21,43,1,1,20,0
23,0,3,9,16,44,1,0,10,0
43,1,2,7,20,61,0,0,10,0
11,1,3,4,20,4,0,0,1,0
10,0,3,6,10,8,1,0,9,0
56,0,3,8,10,17,0,0,0,0
54,0,0,10,22,42,0,0,4,0
40,1,1,6,21,2,0,1,9,3
28,1,2,8,21,30,0,0,7,2
25,1,2,1,16,46,0,0,3,2
23,0,0,5,11,62,0,0,17,0
53,0,1,2,16,45,0,1,19,1
62,1,0,7,19,1,1,0,17,3
47,1,1,3,20,28,1,1,7,3
52,1,2,2,15,41,0,0,1,3
48,0,1,10,20,25,1,1,20,0
56,0,5,4,15,3,0,0,5,0
58,1,3,2,14,54,1,1,15,0
61,1,1,10,12,28,1,0,18,3
55,0,5,1,12,34,1,0,20,0
62,1,0,5,14,40,1,0,20,0
29,1,2,3,15,30,1,0,3,2
15,1,5,7,15,1,0,1,3,3
70,0,0,7,18,21,0,1,3,3
46,0,1,2,10,12,0,1,20,0
40,0,4,3,22,56,1,0,7,3
44,1,4,2,12,17,0,1,14,0
48,1,5,1,13,33,1,1,19,0
24,1,3,4,13,48,1,1,8,1
59,1,3,7,22,45,1,0,20,1
45,0,0,8,21,10,0,0,2,3
11,0,1,2,13,45,1,0,10,1
63,1,4,11,15,7,1,0,4,3
59,0,0,3,20,18,0,0,16,0
32,1,3,6,21,7,0,0,14,3
33,0,3,4,21,9,0,1,4,3
39,1,2,8,15,8,0,0,5,0
28,1,3,3,12,20,0,0,17,3
64,0,0,0,17,55,1,1,11,0
65,0,2,3,19,69,1,0,1,2
26,0,2,11,18,35,0,0,9,0
12,1,1,7,21,43,1,1,6,0
42,0,5,0,15,48,1,0,17,1
64,1,0,9,12,46,1,0,3,2
54,0,4,3,10,40,1,1,20,0
18,0,2,11,14,34,1,0,13,0
30,1,4,6,14,60,0,1,6,0
27,1,4,6,19,34,0,1,2,0
24,1,0,0,16,2,0,1,15,3
21,1,4,11,11,59,1,1,4,0
11,0,4,4,22,17,1,0,1,0
16,1,2,11,12,4,0,1,13,0
26,1,0,3,14,59,0,1,5,0
44,0,4,11,9,38,0,0,3,2
55,1,4,7,16,30,1,0,10,2
63,0,4,7,16,3,1,0,5,0
18,1,3,6,10,38,0,0,20,2
